Wait,Update,Build,Move,Ferry,Timestamp
Wait,Update,Build,Move,Ferry,Timestamp
Wait,Update,Build,Move,Ferry,Timestamp
4.2965192794799805,5.715566635131836,0,0,0,2020-04-19 06:58:46.267392
10.15018606185913,9.906145811080933,0,0,0,2020-04-19 06:58:56.310069
15.364774465560913,14.715762376785278,0,0,0,2020-04-19 06:59:06.331258
21.21848750114441,18.865347385406494,0,0,0,2020-04-19 06:59:16.339121
26.65930676460266,23.448861122131348,0,0,0,2020-04-19 06:59:26.359272
31.7503445148468,28.362313270568848,0,0,0,2020-04-19 06:59:36.366674
37.56109404563904,32.56195688247681,0,0,0,2020-04-19 06:59:46.372898
43.44243884086609,36.67530584335327,0,0,0,2020-04-19 06:59:56.373030
49.05604910850525,41.12072467803955,0,0,0,2020-04-19 07:00:06.424706
54.239760875701904,45.931628942489624,0,0,0,2020-04-19 07:00:16.425516
59.547146797180176,50.66368389129639,0,0,0,2020-04-19 07:00:26.460522
65.47994589805603,54.74254393577576,0,0,0,2020-04-19 07:00:36.472368
70.82819867134094,59.39187407493591,0,0,0,2020-04-19 07:00:46.475358
76.82780694961548,63.40068292617798,0,0,0,2020-04-19 07:00:56.479518
82.21657919883728,68.03358268737793,0,0,0,2020-04-19 07:01:06.483579
87.97014570236206,72.27083206176758,0,0,0,2020-04-19 07:01:16.495279
93.33523225784302,76.92612481117249,0,0,0,2020-04-19 07:01:26.516641
99.10829949378967,81.17461824417114,0,0,0,2020-04-19 07:01:36.532994
104.28897285461426,86.03675603866577,0,0,0,2020-04-19 07:01:46.581017
109.51956915855408,90.8780665397644,0,0,0,2020-04-19 07:01:56.648628
115.34370970726013,95.070974111557,0,0,0,2020-04-19 07:02:06.666046
120.35718441009521,100.0728394985199,0,0,0,2020-04-19 07:02:16.679278
125.57602071762085,104.88031721115112,0,0,0,2020-04-19 07:02:26.711623
131.34673929214478,109.16750168800354,0,0,0,2020-04-19 07:02:36.764685
136.12658596038818,114.43981695175171,0,0,0,2020-04-19 07:02:46.798724
141.4263288974762,119.19001293182373,0,0,0,2020-04-19 07:02:56.871630
147.51645708084106,123.3902108669281,0,0,0,2020-04-19 07:03:07.156263
152.76486539840698,128.25692653656006,0,0,0,2020-04-19 07:03:17.277080
158.43540406227112,132.65348887443542,0,0,0,2020-04-19 07:03:27.339452
163.8459496498108,137.27618527412415,0,0,0,2020-04-19 07:03:37.376588
168.71157693862915,142.510755777359,0,0,0,2020-04-19 07:03:47.472206
173.46833109855652,147.77648878097534,0,0,0,2020-04-19 07:03:57.487512
178.30334281921387,152.9355010986328,0,0,0,2020-04-19 07:04:07.488304
184.46664309501648,156.88056588172913,0,0,0,2020-04-19 07:04:17.591861
190.2776608467102,161.08879804611206,0,0,0,2020-04-19 07:04:27.620799
195.74091958999634,165.63971138000488,0,0,0,2020-04-19 07:04:37.621182
200.1964511871338,171.18183970451355,0,0,0,2020-04-19 07:04:47.621286
205.40589141845703,175.96560955047607,0,0.0005738735198974609,0,2020-04-19 07:04:57.621905
210.02785754203796,181.43513226509094,0,0.0012900829315185547,0,2020-04-19 07:05:07.718873
214.4519362449646,186.95005822181702,0.07569146156311035,0.0012900829315185547,0,2020-04-19 07:05:17.730028
219.6595494747162,191.798330783844,0.07569146156311035,0.0012900829315185547,0,2020-04-19 07:05:27.790148
224.66668367385864,196.77843642234802,0.07569146156311035,0.030953407287597656,0,2020-04-19 07:05:37.803167
229.33729076385498,202.14003944396973,0.07626628875732422,0.030953407287597656,0,2020-04-19 07:05:47.836762
233.78041124343872,207.68242764472961,0.07626628875732422,0.045998573303222656,0,2020-04-19 07:05:57.837667
238.50282335281372,212.96989178657532,0.0860300064086914,0.045998573303222656,0,2020-04-19 07:06:07.837787
242.43357348442078,219.03994584083557,0.0860300064086914,0.04635334014892578,0,2020-04-19 07:06:17.856874
246.9103479385376,224.6081907749176,0.0860300064086914,0.04671525955200195,0,2020-04-19 07:06:27.901482
250.65352940559387,230.90304827690125,0.0860300064086914,0.06417322158813477,0,2020-04-19 07:06:37.957043
255.03224062919617,236.52309703826904,0.08645892143249512,0.06455612182617188,0,2020-04-19 07:06:47.957192
258.8761773109436,242.58619856834412,0.08645892143249512,0.171112060546875,0,2020-04-19 07:06:57.957632
263.42773818969727,248.0833466053009,0.08645892143249512,0.19169998168945312,0,2020-04-19 07:07:08.022916
268.4643576145172,253.03296947479248,0.08762502670288086,0.19285869598388672,0,2020-04-19 07:07:18.031974
273.8636291027069,257.6513481140137,0.08762502670288086,0.19317960739135742,0,2020-04-19 07:07:28.050079
278.4846336841583,262.9811294078827,0.08762502670288086,0.24297690391540527,0,2020-04-19 07:07:38.050474
283.2013921737671,268.2633595466614,0.0879812240600586,0.24297690391540527,0,2020-04-19 07:07:48.050994
288.3054566383362,273.16396284103394,0.0879812240600586,0.24297690391540527,0.0018041133880615234,2020-04-19 07:07:58.051986
292.3602361679077,279.0619466304779,0.0879812240600586,0.35433483123779297,0.0021200180053710938,2020-04-19 07:08:08.121904
297.01777172088623,284.3577082157135,0.0879812240600586,0.407970666885376,0.002722024917602539,2020-04-19 07:08:18.128274
302.16549158096313,289.22597646713257,0.0879812240600586,0.407970666885376,0.002722024917602539,2020-04-19 07:08:28.128482
307.2082576751709,294.17035937309265,0.0879812240600586,0.407970666885376,0.002722024917602539,2020-04-19 07:08:38.128565
311.98033118247986,299.4071435928345,0.0879812240600586,0.407970666885376,0.002722024917602539,2020-04-19 07:08:48.136272
317.55131697654724,303.99416184425354,0.0879812240600586,0.407970666885376,0.002722024917602539,2020-04-19 07:08:58.294356
